time,price,action,position,reward,equity_after
2024-06-11 00:00:00+00:00,528.6390380859375,0.0,0.0,0.0,1.0410421303273287
2024-06-12 00:00:00+00:00,532.9808349609375,1.0,1.0,0.007213162258267403,1.0485513363017123
2024-06-13 00:00:00+00:00,534.053955078125,1.0,1.0,0.0020134449005126953,1.0506625366427147
2024-06-14 00:00:00+00:00,534.3787841796875,0.0,0.0,-0.0010000000474974513,1.049611874106072
2024-06-17 00:00:00+00:00,538.6318969726562,1.0,1.0,0.006959008052945137,1.056916131762488
2024-06-18 00:00:00+00:00,540.0004272460938,1.0,1.0,0.0025407075881958008,1.0596014465985435
2024-06-20 00:00:00+00:00,538.5335083007812,0.0,0.0,-0.0010000000474974513,1.058541845151945
2024-06-21 00:00:00+00:00,537.8115234375,0.0,0.0,-0.0,1.058541845151945
2024-06-24 00:00:00+00:00,536.0631713867188,0.0,0.0,-0.0,1.058541845151945
2024-06-25 00:00:00+00:00,538.1275634765625,1.0,1.0,0.002851056167855859,1.0615598073355468
2024-06-26 00:00:00+00:00,538.7992553710938,1.0,1.0,0.0012482404708862305,1.0628848892493292
2024-06-27 00:00:00+00:00,539.6486206054688,0.0,0.0,-0.0010000000474974513,1.06182200436008
2024-06-28 00:00:00+00:00,537.5250244140625,1.0,1.0,-0.004935158416628838,1.0565817447323467
2024-07-01 00:00:00+00:00,538.6312866210938,1.0,1.0,0.0020580291748046875,1.058756220788572
2024-07-02 00:00:00+00:00,542.256103515625,0.0,0.0,-0.0010000000474974513,1.0576974645677832
2024-07-03 00:00:00+00:00,544.676025390625,1.0,1.0,0.0034627190325409174,1.0613599736361183
2024-07-05 00:00:00+00:00,547.8168334960938,1.0,1.0,0.005766391754150391,1.067480191036279
2024-07-08 00:00:00+00:00,548.448974609375,0.0,0.0,-0.0010000000474974513,1.0664127108452428
2024-07-09 00:00:00+00:00,548.982421875,1.0,1.0,-2.7371406758902594e-05,1.0663835216293787
2024-07-10 00:00:00+00:00,554.4147338867188,0.0,0.0,-0.0010000000474974513,1.0653171381077493
2024-07-11 00:00:00+00:00,549.6341552734375,1.0,1.0,-0.009622765704989433,1.0550658410608476
2024-07-12 00:00:00+00:00,553.1010131835938,0.0,0.0,-0.0010000000474974513,1.0540107752197867
2024-07-15 00:00:00+00:00,554.6221313476562,1.0,1.0,0.0017501582624390721,1.0558554609368003
2024-07-16 00:00:00+00:00,557.9110717773438,1.0,1.0,0.005930066108703613,1.0621167536213911
2024-07-17 00:00:00+00:00,550.0885620117188,1.0,1.0,-0.014021098613739014,1.0472247098795613
2024-07-18 00:00:00+00:00,545.8612060546875,0.0,0.0,-0.0010000000474974513,1.0461774851696817
2024-07-19 00:00:00+00:00,542.236328125,0.0,0.0,-0.0,1.0461774851696817
2024-07-22 00:00:00+00:00,547.8268432617188,0.0,0.0,0.0,1.0461774851696817
2024-07-23 00:00:00+00:00,546.9674072265625,1.0,1.0,-0.0025687941815704107,1.0434900704607875
2024-07-24 00:00:00+00:00,534.5718383789062,1.0,1.0,-0.022662341594696045,1.0198421420333317
2024-07-25 00:00:00+00:00,531.7865600585938,0.0,0.0,-0.0010000000474974513,1.0188222998912984
2024-07-26 00:00:00+00:00,537.7423095703125,1.0,1.0,0.010199474170804024,1.029213751790677
2024-07-29 00:00:00+00:00,538.0584716796875,1.0,1.0,0.0005879402160644531,1.0298188679462812
2024-07-30 00:00:00+00:00,535.3323364257812,0.0,0.0,-0.0010000000474974513,1.028789049078335
2024-07-31 00:00:00+00:00,544.033935546875,1.0,1.0,0.015254544094204903,1.0444827571597672
2024-08-01 00:00:00+00:00,536.3299560546875,1.0,1.0,-0.014160871505737305,1.0296919710456696
2024-08-02 00:00:00+00:00,526.3442993164062,0.0,0.0,-0.0010000000474974513,1.0286622790746238
2024-08-05 00:00:00+00:00,511.0152282714844,0.0,0.0,-0.0,1.0286622790746238
2024-08-06 00:00:00+00:00,515.7265625,1.0,1.0,0.008219527080655098,1.037117396702937
2024-08-07 00:00:00+00:00,512.2794799804688,1.0,1.0,-0.006683945655822754,1.0301853603846662
2024-08-08 00:00:00+00:00,524.1220092773438,1.0,1.0,0.0231173038482666,1.0540004683807147
2024-08-09 00:00:00+00:00,526.4332275390625,1.0,1.0,0.004409670829772949,1.0586482635007002
2024-08-12 00:00:00+00:00,526.7097778320312,1.0,1.0,0.000525355339050293,1.0592044300181065
2024-08-13 00:00:00+00:00,535.371826171875,0.0,0.0,-0.0010000000474974513,1.0581452255880883
2024-08-14 00:00:00+00:00,537.0608520507812,0.0,0.0,0.0,1.0581452255880883
2024-08-15 00:00:00+00:00,546.2661743164062,0.0,0.0,0.0,1.0581452255880883
2024-08-16 00:00:00+00:00,547.4909057617188,1.0,1.0,0.0012419690610840917,1.059459409270662
2024-08-19 00:00:00+00:00,552.7257080078125,0.0,0.0,-0.0010000000474974513,1.0583999498613912
2024-08-20 00:00:00+00:00,551.8269653320312,0.0,0.0,-0.0,1.0583999498613912
2024-08-21 00:00:00+00:00,553.7233276367188,1.0,1.0,0.0024365654680877924,1.0609788105577067
2024-08-22 00:00:00+00:00,549.37744140625,1.0,1.0,-0.007848501205444336,1.0526517170840937
2024-08-23 00:00:00+00:00,555.2147827148438,1.0,1.0,0.010625362396240234,1.0638365230551368
2024-08-26 00:00:00+00:00,553.8911743164062,1.0,1.0,-0.0023839473724365234,1.0613003927712974
2024-08-27 00:00:00+00:00,554.6517333984375,1.0,1.0,0.0013731718063354492,1.0627577405487036
2024-08-28 00:00:00+00:00,551.431884765625,1.0,1.0,-0.00580519437789917,1.0565882252882015
2024-08-29 00:00:00+00:00,551.481201171875,1.0,1.0,8.940696716308594e-05,1.0566826916369647
2024-08-30 00:00:00+00:00,556.7456665039062,0.0,0.0,-0.0010000000474974513,1.0556260089453278
2024-09-03 00:00:00+00:00,545.2883911132812,0.0,0.0,-0.0,1.0556260089453278
2024-09-04 00:00:00+00:00,544.1722412109375,1.0,1.0,-0.003046883037313819,1.0524096398921734
2024-09-05 00:00:00+00:00,542.8487548828125,1.0,1.0,-0.002432107925415039,1.0498500660662085
2024-09-06 00:00:00+00:00,533.7125244140625,1.0,1.0,-0.016830146312713623,1.0321809358479022
2024-09-09 00:00:00+00:00,539.6881103515625,1.0,1.0,0.011196255683898926,1.0437374975177014
2024-09-10 00:00:00+00:00,542.038818359375,1.0,1.0,0.004355669021606445,1.0482836726023284
2024-09-11 00:00:00+00:00,547.5995483398438,1.0,1.0,0.010258913040161133,1.0590379236409764
2024-09-12 00:00:00+00:00,552.2120971679688,0.0,0.0,-0.0010000000474974513,1.0579788857173353
2024-09-13 00:00:00+00:00,555.09619140625,1.0,1.0,0.004222797229886055,1.0624465161986367
2024-09-16 00:00:00+00:00,555.916015625,0.0,0.0,-0.0010000000474974513,1.0613840696824381
2024-09-17 00:00:00+00:00,556.1431884765625,0.0,0.0,0.0,1.0613840696824381
2024-09-18 00:00:00+00:00,554.4937744140625,0.0,0.0,-0.0,1.0613840696824381
2024-09-19 00:00:00+00:00,563.955810546875,0.0,0.0,0.0,1.0613840696824381
2024-09-20 00:00:00+00:00,562.9810180664062,0.0,0.0,-0.0,1.0613840696824381
2024-09-23 00:00:00+00:00,564.3877563476562,0.0,0.0,0.0,1.0613840696824381
2024-09-24 00:00:00+00:00,566.0026245117188,1.0,1.0,0.0018612613203004003,1.0633595828477342
2024-09-25 00:00:00+00:00,564.75439453125,1.0,1.0,-0.002205371856689453,1.0610144795501808
2024-09-26 00:00:00+00:00,566.993408203125,1.0,1.0,0.003964543342590332,1.0652209174414735
2024-09-27 00:00:00+00:00,566.1710815429688,1.0,1.0,-0.0014503002166748047,1.0636760273141017
2024-09-30 00:00:00+00:00,568.4398803710938,0.0,0.0,-0.0010000000474974513,1.0626123512867875
2024-10-01 00:00:00+00:00,563.3475341796875,0.0,0.0,-0.0,1.0626123512867875
2024-10-02 00:00:00+00:00,563.5853271484375,0.0,0.0,0.0,1.0626123512867875
2024-10-03 00:00:00+00:00,562.5549926757812,1.0,1.0,-0.0028281935956329107,1.0596070777670048
2024-10-04 00:00:00+00:00,567.6671142578125,1.0,1.0,0.009087324142456055,1.0692360707463142
2024-10-07 00:00:00+00:00,562.53515625,0.0,0.0,-0.0010000000474974513,1.068166834675568
2024-10-08 00:00:00+00:00,567.8554077148438,1.0,1.0,0.008457588031888008,1.077200949887666
2024-10-09 00:00:00+00:00,571.78857421875,1.0,1.0,0.006926298141479492,1.084661964824873
2024-10-10 00:00:00+00:00,570.7879028320312,0.0,0.0,-0.0010000000474974513,1.0835773028600482
2024-10-11 00:00:00+00:00,574.2059326171875,1.0,1.0,0.004988240078091621,1.0889824467674973
2024-10-14 00:00:00+00:00,578.9019775390625,0.0,0.0,-0.0010000000474974513,1.0878934643207299
2024-10-15 00:00:00+00:00,574.404052734375,1.0,1.0,-0.008769763633608818,1.0783528959584088
2024-10-16 00:00:00+00:00,576.9006958007812,0.0,0.0,-0.0010000000474974513,1.0772745430624504
2024-10-17 00:00:00+00:00,576.9501953125,1.0,1.0,-0.0009141693008132279,1.0762897317350972
2024-10-18 00:00:00+00:00,579.1694946289062,0.0,0.0,-0.0010000000474974513,1.075213442003362
2024-10-21 00:00:00+00:00,578.2183837890625,0.0,0.0,-0.0,1.075213442003362
2024-10-22 00:00:00+00:00,577.9112548828125,1.0,1.0,-0.0015311370370909572,1.0735671429306026
2024-10-23 00:00:00+00:00,572.6306762695312,1.0,1.0,-0.009137332439422607,1.0637576030496045
2024-10-24 00:00:00+00:00,573.8690185546875,1.0,1.0,0.0021625757217407227,1.0660580594157767
2024-10-25 00:00:00+00:00,573.6708984375,0.0,0.0,-0.0010000000474974513,1.064992001356361
2024-10-28 00:00:00+00:00,575.4443969726562,1.0,1.0,0.0020914545748382807,1.067219383676367
2024-10-29 00:00:00+00:00,576.3756103515625,0.0,0.0,-0.0010000000474974513,1.0661521642926908
2024-10-30 00:00:00+00:00,574.6319580078125,0.0,0.0,-0.0,1.0661521642926908
2024-10-31 00:00:00+00:00,563.367431640625,0.0,0.0,-0.0,1.0661521642926908
2024-11-01 00:00:00+00:00,565.7451171875,0.0,0.0,0.0,1.0661521642926908
2024-11-04 00:00:00+00:00,564.5264892578125,1.0,1.0,-0.0031540521886199713,1.0627894646520246
2024-11-05 00:00:00+00:00,571.3526611328125,1.0,1.0,0.012091875076293945,1.0756405820909982
2024-11-06 00:00:00+00:00,585.5596923828125,1.0,1.0,0.02486562728881836,1.1023870599020007
2024-11-07 00:00:00+00:00,590.0872802734375,1.0,1.0,0.007732033729553223,1.110910753832186
2024-11-08 00:00:00+00:00,592.6433715820312,0.0,0.0,-0.0010000000474974513,1.1097998430783538
2024-11-11 00:00:00+00:00,593.2080688476562,0.0,0.0,0.0,1.1097998430783538
2024-11-12 00:00:00+00:00,591.3654174804688,0.0,0.0,-0.0,1.1097998430783538
2024-11-13 00:00:00+00:00,591.6526489257812,0.0,0.0,0.0,1.1097998430783538
2024-11-14 00:00:00+00:00,587.8482055664062,1.0,1.0,-0.007430208846926689,1.1015537986479056
2024-11-15 00:00:00+00:00,580.3187255859375,1.0,1.0,-0.012808561325073242,1.0874444792650566
2024-11-18 00:00:00+00:00,582.6964721679688,1.0,1.0,0.004097342491149902,1.0919001117367158
2024-11-19 00:00:00+00:00,584.8264770507812,1.0,1.0,0.0036554336547851562,1.095891480152822
2024-11-20 00:00:00+00:00,585.024658203125,1.0,1.0,0.0003389120101928711,1.0962628909373138
2024-11-21 00:00:00+00:00,588.165283203125,1.0,1.0,0.005368351936340332,1.1021480159506152
2024-11-22 00:00:00+00:00,589.9882202148438,1.0,1.0,0.0030993223190307617,1.1055639278953264
2024-11-25 00:00:00+00:00,591.9895629882812,0.0,0.0,-0.0010000000474974513,1.104458363967431
2024-11-26 00:00:00+00:00,595.08056640625,0.0,0.0,0.0,1.104458363967431
2024-11-27 00:00:00+00:00,593.2774047851562,0.0,0.0,-0.0,1.104458363967431
2024-11-29 00:00:00+00:00,596.9629516601562,0.0,0.0,0.0,1.104458363967431
2024-12-02 00:00:00+00:00,598.032958984375,0.0,0.0,0.0,1.104458363967431
2024-12-03 00:00:00+00:00,598.3102416992188,1.0,1.0,-0.0005363950622268021,1.103865937942735
2024-12-04 00:00:00+00:00,602.0255126953125,1.0,1.0,0.006209611892700195,1.1107205169989307
2024-12-05 00:00:00+00:00,601.0347900390625,1.0,1.0,-0.0016456246376037598,1.1088926879506653
2024-12-06 00:00:00+00:00,602.1741333007812,1.0,1.0,0.0018956661224365234,1.110994778252631
2024-12-09 00:00:00+00:00,599.0731201171875,1.0,1.0,-0.005149722099304199,1.105273463890852
2024-12-10 00:00:00+00:00,597.2106323242188,0.0,0.0,-0.0010000000474974513,1.1041681904269611
2024-12-11 00:00:00+00:00,601.827392578125,1.0,1.0,0.006730483844876289,1.1115997767756434
2024-12-12 00:00:00+00:00,598.7264404296875,0.0,0.0,-0.0010000000474974513,1.1104881769988677
2024-12-13 00:00:00+00:00,598.6076049804688,0.0,0.0,-0.0,1.1104881769988677
2024-12-16 00:00:00+00:00,601.16357421875,0.0,0.0,0.0,1.1104881769988677
2024-12-17 00:00:00+00:00,598.686767578125,1.0,1.0,-0.005119992420077324,1.104802486132071
2024-12-18 00:00:00+00:00,580.8438110351562,1.0,1.0,-0.02980351448059082,1.0718754892384412
2024-12-19 00:00:00+00:00,580.6654052734375,0.0,0.0,-0.0010000000474974513,1.0708036137492027
2024-12-20 00:00:00+00:00,587.6398315429688,1.0,1.0,0.011011051014065742,1.0825942871417598
2024-12-23 00:00:00+00:00,591.1588134765625,1.0,1.0,0.005988359451293945,1.089077250873082
2024-12-24 00:00:00+00:00,597.7295532226562,1.0,1.0,0.011115074157714844,1.1011824252800164
2024-12-26 00:00:00+00:00,597.7693481445312,0.0,0.0,-0.0010000000474974513,1.1000812428547364
2024-12-27 00:00:00+00:00,591.4768676757812,1.0,1.0,-0.011526597663760185,1.087401049151218
2024-12-30 00:00:00+00:00,584.7271728515625,0.0,0.0,-0.0010000000474974513,1.0863136481020668
2024-12-31 00:00:00+00:00,582.5999145507812,1.0,1.0,-0.004638029262423515,1.08127529379206
2025-01-02 00:00:00+00:00,581.1685180664062,0.0,0.0,-0.0010000000474974513,1.080194018498268
2025-01-03 00:00:00+00:00,588.43505859375,1.0,1.0,0.011503385379910469,1.0926199067551854
2025-01-06 00:00:00+00:00,591.8248291015625,1.0,1.0,0.005760669708251953,1.0989141291546631
2025-01-07 00:00:00+00:00,585.1348266601562,1.0,1.0,-0.011304020881652832,1.0864919808915554
2025-01-08 00:00:00+00:00,585.9896240234375,0.0,0.0,-0.0010000000474974513,1.085405488910664
2025-01-10 00:00:00+00:00,577.0430297851562,0.0,0.0,-0.0,1.085405488910664
2025-01-13 00:00:00+00:00,577.937744140625,1.0,1.0,0.0005505552398972213,1.086003064578372
2025-01-14 00:00:00+00:00,578.7330322265625,1.0,1.0,0.001376032829284668,1.0874974404479356
2025-01-15 00:00:00+00:00,589.2601928710938,1.0,1.0,0.01819002628326416,1.1072790474726661
2025-01-16 00:00:00+00:00,588.126953125,0.0,0.0,-0.0010000000474974513,1.1061717684251935
2025-01-17 00:00:00+00:00,594.0316772460938,0.0,0.0,0.0,1.1061717684251935
2025-01-21 00:00:00+00:00,599.4691162109375,0.0,0.0,0.0,1.1061717684251935
2025-01-22 00:00:00+00:00,602.8389892578125,0.0,0.0,0.0,1.1061717684251935
2025-01-23 00:00:00+00:00,606.12939453125,1.0,1.0,0.004458235576748848,1.1111033429384978
2025-01-24 00:00:00+00:00,604.35986328125,0.0,0.0,-0.0010000000474974513,1.1099922395955593
2025-01-27 00:00:00+00:00,595.8109741210938,1.0,1.0,-0.015145374462008476,1.093180991658903
2025-01-28 00:00:00+00:00,600.930419921875,0.0,0.0,-0.0010000000474974513,1.092087810667244
2025-01-29 00:00:00+00:00,598.2365112304688,1.0,1.0,-0.005482925102114677,1.0860999751754303
2025-01-30 00:00:00+00:00,601.447265625,0.0,0.0,-0.0010000000474974513,1.085013875200255
2025-01-31 00:00:00+00:00,598.2463989257812,1.0,1.0,-0.006321920081973076,1.0781545043712546
2025-02-03 00:00:00+00:00,594.220458984375,1.0,1.0,-0.006729543209075928,1.0708990170480284
2025-02-04 00:00:00+00:00,598.2066650390625,1.0,1.0,0.006708264350891113,1.078082890747496
2025-02-05 00:00:00+00:00,600.6321411132812,1.0,1.0,0.004054546356201172,1.082454027803859
2025-02-06 00:00:00+00:00,602.7197265625,0.0,0.0,-0.0010000000474974513,1.0813715737760552
2025-02-07 00:00:00+00:00,597.2026977539062,0.0,0.0,-0.0,1.0813715737760552
2025-02-10 00:00:00+00:00,601.2584228515625,0.0,0.0,0.0,1.0813715737760552
2025-02-11 00:00:00+00:00,601.7156982421875,0.0,0.0,0.0,1.0813715737760552
2025-02-12 00:00:00+00:00,599.7772827148438,1.0,1.0,-0.00422145240008831,1.0768066153278015
2025-02-13 00:00:00+00:00,606.1094970703125,1.0,1.0,0.01055765151977539,1.0881751643266213
2025-02-14 00:00:00+00:00,606.0796508789062,1.0,1.0,-4.9233436584472656e-05,1.0881215897236756
2025-02-18 00:00:00+00:00,607.8590087890625,0.0,0.0,-0.0010000000474974513,1.087033468133952
2025-02-19 00:00:00+00:00,609.2904663085938,1.0,1.0,0.0013548602582886815,1.0885062466309878
2025-02-20 00:00:00+00:00,606.755615234375,1.0,1.0,-0.00416034460067749,1.083977685545013
2025-02-21 00:00:00+00:00,596.3776245117188,0.0,0.0,-0.0010000000474974513,1.082893707859468
2025-02-24 00:00:00+00:00,593.663818359375,0.0,0.0,-0.0,1.082893707859468
2025-02-25 00:00:00+00:00,590.71142578125,1.0,1.0,-0.005973173305392265,1.0764253962486048
2025-02-26 00:00:00+00:00,591.0096435546875,1.0,1.0,0.0005048513412475586,1.0769688310536538
2025-02-27 00:00:00+00:00,581.5759887695312,1.0,1.0,-0.015961945056915283,1.059778313744365
2025-02-28 00:00:00+00:00,590.6517944335938,0.0,0.0,-0.0010000000474974513,1.0587185354306208
2025-03-03 00:00:00+00:00,580.3036499023438,1.0,1.0,-0.018519891425967216,1.039111183277324
2025-03-04 00:00:00+00:00,573.4346313476562,0.0,0.0,-0.0010000000474974513,1.0380720720940468
2025-03-05 00:00:00+00:00,579.5978393554688,1.0,1.0,0.009747909381985664,1.048191104754943
2025-03-06 00:00:00+00:00,569.309326171875,1.0,1.0,-0.017751097679138184,1.0295845620680342
2025-03-07 00:00:00+00:00,572.500244140625,1.0,1.0,0.005604863166809082,1.0353552426570845
2025-03-10 00:00:00+00:00,557.2513427734375,1.0,1.0,-0.02663564682006836,1.0077778860803641
2025-03-11 00:00:00+00:00,552.6189575195312,1.0,1.0,-0.00831294059753418,0.9994002883778694
2025-03-12 00:00:00+00:00,555.5514526367188,0.0,0.0,-0.0010000000474974513,0.9984008880894916
2025-03-13 00:00:00+00:00,548.1456909179688,1.0,1.0,-0.014330459758639336,0.984093344503386
2025-03-14 00:00:00+00:00,559.4680786132812,0.0,0.0,-0.0010000000474974513,0.9831092511588827
2025-03-17 00:00:00+00:00,563.7823486328125,1.0,1.0,0.006711410358548164,0.9897073009318392
2025-03-18 00:00:00+00:00,557.688720703125,1.0,1.0,-0.010808467864990234,0.9790100813739713
2025-03-19 00:00:00+00:00,563.762451171875,0.0,0.0,-0.0010000000474974513,0.9780310712925973
2025-03-20 00:00:00+00:00,562.1322021484375,1.0,1.0,-0.0038917192723602057,0.974224848856077
2025-03-21 00:00:00+00:00,562.317626953125,0.0,0.0,-0.0010000000474974513,0.9732506240072208
2025-03-24 00:00:00+00:00,572.3878784179688,0.0,0.0,0.0,0.9732506240072208
2025-03-25 00:00:00+00:00,573.7637939453125,1.0,1.0,0.0014038552762940526,0.9746169270771169
2025-03-26 00:00:00+00:00,566.9140625,1.0,1.0,-0.011938214302062988,0.9629817413392522
2025-03-27 00:00:00+00:00,565.4085083007812,1.0,1.0,-0.0026556849479675293,0.96042436522361
2025-03-28 00:00:00+00:00,554.0221557617188,1.0,1.0,-0.020138263702392578,0.9410830860905339
2025-03-31 00:00:00+00:00,557.7411499023438,1.0,1.0,0.006712675094604492,0.9474002710844874
2025-04-01 00:00:00+00:00,559.3164672851562,1.0,1.0,0.00282442569732666,0.9500761327557927
2025-04-02 00:00:00+00:00,562.8560791015625,1.0,1.0,0.006328463554382324,0.9560886549358263
2025-04-03 00:00:00+00:00,535.1180419921875,1.0,1.0,-0.04928088188171387,0.9089717628634871
2025-04-04 00:00:00+00:00,503.7906494140625,0.0,0.0,-0.0010000000474974513,0.9080627911006236
2025-04-07 00:00:00+00:00,502.893310546875,0.0,0.0,-0.0,0.9080627911006236
2025-04-08 00:00:00+00:00,495.0166015625,1.0,1.0,-0.01666278950870037,0.892931932100674
2025-04-09 00:00:00+00:00,547.0029296875,1.0,1.0,0.10501933097839355,0.9867070462191311
2025-04-10 00:00:00+00:00,523.0337524414062,1.0,1.0,-0.0438191294670105,0.9434704024148435
2025-04-11 00:00:00+00:00,532.3661499023438,1.0,1.0,0.017842769622802734,0.9603045274510645
2025-04-14 00:00:00+00:00,537.5308837890625,0.0,0.0,-0.0010000000474974513,0.9593442229236134
2025-04-15 00:00:00+00:00,536.0253295898438,1.0,1.0,-0.0038008817937225103,0.9556978688666743
2025-04-16 00:00:00+00:00,524.1105346679688,0.0,0.0,-0.0010000000474974513,0.9547421709978077
2025-04-17 00:00:00+00:00,524.8583374023438,0.0,0.0,0.0,0.9547421709978077
2025-04-21 00:00:00+00:00,512.3652954101562,1.0,1.0,-0.02480269782245159,0.9310619895886921
2025-04-22 00:00:00+00:00,525.6959228515625,0.0,0.0,-0.0010000000474974513,0.9301309275991034
2025-04-23 00:00:00+00:00,533.841796875,1.0,1.0,0.014495419338345528,0.9436135655866772
2025-04-24 00:00:00+00:00,545.07861328125,0.0,0.0,-0.0010000000474974513,0.9426699520210905
2025-04-25 00:00:00+00:00,549.0169677734375,0.0,0.0,0.0,0.9426699520210905
2025-04-28 00:00:00+00:00,549.226318359375,1.0,1.0,-0.0006186494720168412,0.9420867697428903
2025-04-29 00:00:00+00:00,552.6860961914062,1.0,1.0,0.006299376487731934,0.948021328989612
2025-04-30 00:00:00+00:00,552.9054565429688,0.0,0.0,-0.0010000000474974513,0.9470733076606224
2025-05-01 00:00:00+00:00,556.8238525390625,0.0,0.0,0.0,0.9470733076606224
2025-05-02 00:00:00+00:00,565.0894165039062,0.0,0.0,0.0,0.9470733076606224
2025-05-05 00:00:00+00:00,561.8489990234375,0.0,0.0,-0.0,0.9470733076606224
2025-05-06 00:00:00+00:00,557.1528930664062,1.0,1.0,-0.009358299896121025,0.9382103117791604
2025-05-07 00:00:00+00:00,559.4959716796875,1.0,1.0,0.004205465316772461,0.9421559227051859
2025-05-08 00:00:00+00:00,563.3944702148438,1.0,1.0,0.006967902183532715,0.9487207730162316
2025-05-09 00:00:00+00:00,562.6765747070312,1.0,1.0,-0.0012742280960083008,0.9475118863519876
2025-05-12 00:00:00+00:00,581.2716064453125,1.0,1.0,0.03304743766784668,0.9788247263557487
2025-05-13 00:00:00+00:00,585.1102905273438,1.0,1.0,0.00660395622253418,0.985288841998136
2025-05-14 00:00:00+00:00,585.8580932617188,0.0,0.0,-0.0010000000474974513,0.9843035531561379
2025-05-15 00:00:00+00:00,588.7196044921875,0.0,0.0,0.0,0.9843035531561379
2025-05-16 00:00:00+00:00,592.4485473632812,0.0,0.0,0.0,0.9843035531561379
2025-05-19 00:00:00+00:00,593.0966186523438,1.0,1.0,9.386444435222074e-05,0.9843959442588486
2025-05-20 00:00:00+00:00,591.1025390625,1.0,1.0,-0.0033621788024902344,0.9810862290818041
2025-05-21 00:00:00+00:00,581.1419677734375,1.0,1.0,-0.016850829124450684,0.9645541126791949
2025-05-22 00:00:00+00:00,581.371337890625,1.0,1.0,0.0003947019577026367,0.9649348240757795
2025-05-23 00:00:00+00:00,577.4030151367188,1.0,1.0,-0.006825804710388184,0.9583483674083854
