time,price,action,position,reward,equity_after
2022-09-20 00:00:00+00:00,369.6326904296875,0.0,0.0,-0.0010000000474974513,0.9488778299298533
2022-09-21 00:00:00+00:00,363.1849060058594,1.0,1.0,-0.018443776294589043,0.9313769396592652
2022-09-22 00:00:00+00:00,360.1342468261719,0.0,0.0,-0.0010000000474974513,0.9304455627196059
2022-09-23 00:00:00+00:00,354.1001892089844,1.0,1.0,-0.017755044624209404,0.9139254603856336
2022-09-26 00:00:00+00:00,350.5971984863281,0.0,0.0,-0.0010000000474974513,0.913011534925248
2022-09-27 00:00:00+00:00,349.7022399902344,0.0,0.0,-0.0,0.913011534925248
2022-09-28 00:00:00+00:00,356.58306884765625,1.0,1.0,0.018676208332180977,0.9300631287108506
2022-09-29 00:00:00+00:00,349.1343994140625,0.0,0.0,-0.0010000000474974513,0.9291330655821398
2022-09-30 00:00:00+00:00,343.7355651855469,1.0,1.0,-0.016463471576571465,0.9138363099183723
2022-10-03 00:00:00+00:00,352.8106384277344,0.0,0.0,-0.0010000000474974513,0.9129224736084539
2022-10-04 00:00:00+00:00,363.7430419921875,1.0,1.0,0.02998654730618,0.9402978666998284
2022-10-05 00:00:00+00:00,362.8961486816406,1.0,1.0,-0.0023282766342163086,0.9381085931475878
2022-10-06 00:00:00+00:00,359.152587890625,1.0,1.0,-0.010315775871276855,0.9284312751577584
2022-10-07 00:00:00+00:00,349.1343994140625,1.0,1.0,-0.02789396047592163,0.9025336498638983
2022-10-10 00:00:00+00:00,346.4686279296875,0.0,0.0,-0.0010000000474974513,0.9016311162140344
2022-10-11 00:00:00+00:00,344.2745361328125,0.0,0.0,-0.0,0.9016311162140344
2022-10-12 00:00:00+00:00,343.138916015625,0.0,0.0,-0.0,0.9016311162140344
2022-10-13 00:00:00+00:00,352.1947021484375,1.0,1.0,0.025391029193997383,0.9245244583558303
2022-10-14 00:00:00+00:00,344.1686706542969,1.0,1.0,-0.022788643836975098,0.9034557997557869
2022-10-17 00:00:00+00:00,353.0126953125,0.0,0.0,-0.0010000000474974513,0.9025523439560311
2022-10-18 00:00:00+00:00,357.1604919433594,1.0,1.0,0.01074974425137043,0.9122545509749733
2022-10-19 00:00:00+00:00,354.6295166015625,1.0,1.0,-0.007086396217346191,0.9057899537756874
2022-10-20 00:00:00+00:00,351.6558532714844,1.0,1.0,-0.008385241031646729,0.8981946866892341
2022-10-21 00:00:00+00:00,360.2015686035156,0.0,0.0,-0.0010000000474974513,0.8972964920025448
2022-10-24 00:00:00+00:00,364.6091613769531,1.0,1.0,0.01123647578060627,0.9073789424500328
2022-10-25 00:00:00+00:00,370.43145751953125,0.0,0.0,-0.0010000000474974513,0.9064715635075827
2022-10-26 00:00:00+00:00,367.6405334472656,1.0,1.0,-0.00853426568210125,0.8987354944999216
2022-10-27 00:00:00+00:00,365.6773986816406,1.0,1.0,-0.00533980131149292,0.8939364255277057
2022-10-28 00:00:00+00:00,374.3770751953125,1.0,1.0,0.023790597915649414,0.9152037075895882
2022-10-31 00:00:00+00:00,371.6728820800781,1.0,1.0,-0.007223188877105713,0.9085930183486413
2022-11-01 00:00:00+00:00,370.0464782714844,1.0,1.0,-0.004375874996185303,0.9046171288779409
2022-11-02 00:00:00+00:00,360.75970458984375,0.0,0.0,-0.0010000000474974513,0.903712511749063
2022-11-03 00:00:00+00:00,357.0450134277344,1.0,1.0,-0.01129688136279583,0.8935033788658896
2022-11-04 00:00:00+00:00,362.18402099609375,0.0,0.0,-0.0010000000474974513,0.8926098754870238
2022-11-07 00:00:00+00:00,365.64849853515625,0.0,0.0,0.0,0.8926098754870238
2022-11-08 00:00:00+00:00,367.6213684082031,1.0,1.0,0.004395531490445137,0.8965333704497196
2022-11-09 00:00:00+00:00,360.0475769042969,0.0,0.0,-0.0010000000474974513,0.8956368370792699
2022-11-10 00:00:00+00:00,379.83367919921875,1.0,1.0,0.053954172879457474,0.9439601803028081
2022-11-11 00:00:00+00:00,383.50994873046875,1.0,1.0,0.00967860221862793,0.9530963953981834
2022-11-14 00:00:00+00:00,380.2475280761719,1.0,1.0,-0.008506715297698975,0.9449886757112679
2022-11-15 00:00:00+00:00,383.49066162109375,1.0,1.0,0.008528947830200195,0.9530484348265392
2022-11-16 00:00:00+00:00,380.5650634765625,1.0,1.0,-0.0076288580894470215,0.945777763564878
2022-11-17 00:00:00+00:00,379.4006042480469,1.0,1.0,-0.0030598044395446777,0.9428838685650995
2022-11-18 00:00:00+00:00,381.12322998046875,0.0,0.0,-0.0010000000474974513,0.9419409846965344
2022-11-21 00:00:00+00:00,379.7374267578125,1.0,1.0,-0.004636121913790703,0.9375740316102814
2022-11-22 00:00:00+00:00,384.8475646972656,0.0,0.0,-0.0010000000474974513,0.9366364575786711
2022-11-23 00:00:00+00:00,387.27276611328125,1.0,1.0,0.005301760509610176,0.9416022799148497
2022-11-25 00:00:00+00:00,387.18609619140625,1.0,1.0,-0.0002238154411315918,0.9413915347852
2022-11-28 00:00:00+00:00,381.0078125,1.0,1.0,-0.015956878662109375,0.9263698642910957
2022-11-29 00:00:00+00:00,380.3533630371094,1.0,1.0,-0.001717686653137207,0.9247786511393343
2022-11-30 00:00:00+00:00,392.3346862792969,0.0,0.0,-0.0010000000474974513,0.923853872488195
2022-12-01 00:00:00+00:00,392.0460510253906,0.0,0.0,-0.0,0.923853872488195
2022-12-02 00:00:00+00:00,391.5937194824219,0.0,0.0,-0.0,0.923853872488195
2022-12-05 00:00:00+00:00,384.5492248535156,1.0,1.0,-0.018989278003573418,0.9063105546202702
2022-12-06 00:00:00+00:00,379.0060119628906,1.0,1.0,-0.014414846897125244,0.8932462267341703
2022-12-07 00:00:00+00:00,378.361328125,1.0,1.0,-0.0017009973526000977,0.8917268172672754
2022-12-08 00:00:00+00:00,381.3253173828125,1.0,1.0,0.007833719253540039,0.8987123548046001
2022-12-09 00:00:00+00:00,378.47674560546875,1.0,1.0,-0.007470190525054932,0.891998802286989
2022-12-12 00:00:00+00:00,383.9333801269531,1.0,1.0,0.014417409896850586,0.9048591146470604
2022-12-13 00:00:00+00:00,386.8396911621094,0.0,0.0,-0.0010000000474974513,0.9039542555324133
2022-12-14 00:00:00+00:00,384.3664245605469,0.0,0.0,-0.0,0.9039542555324133
2022-12-15 00:00:00+00:00,374.9641418457031,1.0,1.0,-0.025461746379733086,0.8809380016873362
2022-12-16 00:00:00+00:00,370.5372314453125,1.0,1.0,-0.011806249618530273,0.8705374277409662
2022-12-19 00:00:00+00:00,367.395263671875,0.0,0.0,-0.0010000000474974513,0.8696668903132252
2022-12-20 00:00:00+00:00,367.8979797363281,0.0,0.0,0.0,0.8696668903132252
2022-12-21 00:00:00+00:00,373.3989562988281,1.0,1.0,0.013952421024441719,0.8818008490604419
2022-12-22 00:00:00+00:00,368.07196044921875,0.0,0.0,-0.0010000000474974513,0.8809190482113815
2022-12-23 00:00:00+00:00,370.1892395019531,1.0,1.0,0.004752324894070625,0.8851054618782513
2022-12-27 00:00:00+00:00,368.72943115234375,1.0,1.0,-0.003943383693695068,0.8816151514326802
2022-12-28 00:00:00+00:00,364.1468811035156,0.0,0.0,-0.0010000000474974513,0.8807335362812475
2022-12-29 00:00:00+00:00,370.7016296386719,1.0,1.0,0.017000244930386543,0.8957062222607978
2022-12-30 00:00:00+00:00,369.7251281738281,0.0,0.0,-0.0010000000474974513,0.894810516038537
2023-01-03 00:00:00+00:00,368.16864013671875,0.0,0.0,-0.0,0.894810516038537
2023-01-04 00:00:00+00:00,371.01104736328125,0.0,0.0,0.0,0.894810516038537
2023-01-05 00:00:00+00:00,366.7765197753906,1.0,1.0,-0.012413455173373222,0.8837028259557005
2023-01-06 00:00:00+00:00,375.1874694824219,1.0,1.0,0.022932052612304688,0.9039679456541589
2023-01-09 00:00:00+00:00,374.9747619628906,1.0,1.0,-0.0005669593811035156,0.9034554325471534
2023-01-10 00:00:00+00:00,377.60443115234375,1.0,1.0,0.00701296329498291,0.9097913323342596
2023-01-11 00:00:00+00:00,382.3802795410156,1.0,1.0,0.012647747993469238,0.9212981438322659
2023-01-12 00:00:00+00:00,383.7724609375,1.0,1.0,0.00364077091217041,0.924652379315767
2023-01-13 00:00:00+00:00,385.26129150390625,1.0,1.0,0.0038794279098510742,0.9282395015629948
2023-01-17 00:00:00+00:00,384.5555725097656,0.0,0.0,-0.0010000000474974513,0.9273112620614319
2023-01-18 00:00:00+00:00,378.4841613769531,1.0,1.0,-0.016788138076663017,0.9117434327058981
2023-01-19 00:00:00+00:00,375.7289123535156,1.0,1.0,-0.007279694080352783,0.9051062194360284
2023-01-20 00:00:00+00:00,382.7283935546875,0.0,0.0,-0.0010000000474974513,0.9042011132165924
2023-01-23 00:00:00+00:00,387.320556640625,1.0,1.0,0.01099853403866291,0.9141460000863122
2023-01-24 00:00:00+00:00,386.9048767089844,1.0,1.0,-0.0010732412338256836,0.9131649009052828
2023-01-25 00:00:00+00:00,387.0499267578125,1.0,1.0,0.00037491321563720703,0.9135072584946883
2023-01-26 00:00:00+00:00,391.3037109375,1.0,1.0,0.010990262031555176,0.9235469426332725
2023-01-27 00:00:00+00:00,392.20281982421875,1.0,1.0,0.0022977590560913086,0.9256690309844335
2023-01-30 00:00:00+00:00,387.2818603515625,0.0,0.0,-0.0010000000474974513,0.9247433619534491
2023-01-31 00:00:00+00:00,392.97625732421875,1.0,1.0,0.013703512027859688,0.9374155938882389
2023-02-01 00:00:00+00:00,397.1526794433594,1.0,1.0,0.0106276273727417,0.9473780975134805
2023-02-02 00:00:00+00:00,402.93402099609375,0.0,0.0,-0.0010000000474974513,0.946430719415967
2023-02-03 00:00:00+00:00,398.6512451171875,1.0,1.0,-0.011628998443484306,0.9354246782081451
2023-02-06 00:00:00+00:00,396.21490478515625,1.0,1.0,-0.006111443042755127,0.9297078835664885
2023-02-07 00:00:00+00:00,401.3968811035156,1.0,1.0,0.013078689575195312,0.9418672443712665
2023-02-08 00:00:00+00:00,397.0077209472656,0.0,0.0,-0.0010000000474974513,0.9409253771268952
2023-02-09 00:00:00+00:00,393.5659484863281,1.0,1.0,-0.009669257327914238,0.9318273276833201
2023-02-10 00:00:00+00:00,394.4844665527344,1.0,1.0,0.0023338794708251953,0.9340021003537541
2023-02-13 00:00:00+00:00,399.1152648925781,1.0,1.0,0.011738896369934082,0.9449662542191076
2023-02-14 00:00:00+00:00,398.93157958984375,0.0,0.0,-0.0010000000474974513,0.9440212879648885
2023-02-15 00:00:00+00:00,400.2270202636719,1.0,1.0,0.0022472611162811518,0.9461427502332138
2023-02-16 00:00:00+00:00,394.7164306640625,0.0,0.0,-0.0010000000474974513,0.9451966074829806
2023-02-17 00:00:00+00:00,393.7303466796875,1.0,1.0,-0.0034982094075530767,0.9418901117535554
2023-02-21 00:00:00+00:00,385.83172607421875,1.0,1.0,-0.020061016082763672,0.9229948390734712
2023-02-22 00:00:00+00:00,385.29998779296875,0.0,0.0,-0.0010000000474974513,0.9220718442343978
2023-02-23 00:00:00+00:00,387.34954833984375,0.0,0.0,0.0,0.9220718442343978
2023-02-24 00:00:00+00:00,383.2117614746094,1.0,1.0,-0.011682284995913506,0.9112999383144834
2023-02-27 00:00:00+00:00,384.516845703125,1.0,1.0,0.0034056901931762695,0.9144035435774432
2023-02-28 00:00:00+00:00,383.0957336425781,0.0,0.0,-0.0010000000474974513,0.9134891400338658
2023-03-01 00:00:00+00:00,381.626220703125,1.0,1.0,-0.004835916683077812,0.9090715828114982
2023-03-02 00:00:00+00:00,384.59423828125,1.0,1.0,0.0077773332595825195,0.9161417354678394
2023-03-03 00:00:00+00:00,390.7622985839844,1.0,1.0,0.016037821769714355,0.9308346533370694
2023-03-06 00:00:00+00:00,391.03302001953125,1.0,1.0,0.0006928443908691406,0.9314795769054606
2023-03-07 00:00:00+00:00,385.0389099121094,0.0,0.0,-0.0010000000474974513,0.9305480973285551
2023-03-08 00:00:00+00:00,385.6673583984375,1.0,1.0,0.0006322136032395065,0.9311364024841886
2023-03-09 00:00:00+00:00,378.5518798828125,0.0,0.0,-0.0010000000474974513,0.9302052660817044
2023-03-10 00:00:00+00:00,373.0895690917969,0.0,0.0,-0.0,0.9302052660817044
2023-03-13 00:00:00+00:00,372.5577697753906,0.0,0.0,-0.0,0.9302052660817044
2023-03-14 00:00:00+00:00,378.7162170410156,1.0,1.0,0.015530155971646309,0.9446514991020727
2023-03-15 00:00:00+00:00,376.34765625,1.0,1.0,-0.0062541961669921875,0.9387434633172451
2023-03-16 00:00:00+00:00,382.9507141113281,0.0,0.0,-0.0010000000474974513,0.9378047198539279
2023-03-17 00:00:00+00:00,378.4729919433594,1.0,1.0,-0.012692702934145927,0.9259014432883002
2023-03-20 00:00:00+00:00,382.11224365234375,0.0,0.0,-0.0010000000474974513,0.9249755418450119
2023-03-21 00:00:00+00:00,387.1296081542969,1.0,1.0,0.01213054545223713,0.9361959998491859
2023-03-22 00:00:00+00:00,380.53033447265625,1.0,1.0,-0.017046689987182617,0.9202369568725164
2023-03-23 00:00:00+00:00,381.5590515136719,0.0,0.0,-0.0010000000474974513,0.9193167199156439
2023-03-24 00:00:00+00:00,384.0628967285156,0.0,0.0,0.0,0.9193167199156439
2023-03-27 00:00:00+00:00,384.781005859375,1.0,1.0,0.0008697977173142135,0.9201163394902694
2023-03-28 00:00:00+00:00,383.91729736328125,1.0,1.0,-0.0022446513175964355,0.9180509991364906
2023-03-29 00:00:00+00:00,389.49755859375,1.0,1.0,0.014535069465637207,0.9313949341819371
2023-03-30 00:00:00+00:00,391.7781066894531,1.0,1.0,0.005855083465576172,0.9368483292609872
2023-03-31 00:00:00+00:00,397.30010986328125,1.0,1.0,0.014094710350036621,0.9500529351038365
2023-04-03 00:00:00+00:00,398.8139953613281,1.0,1.0,0.003810405731201172,0.9536730222527007
2023-04-04 00:00:00+00:00,396.6013488769531,0.0,0.0,-0.0010000000474974513,0.952719349230448
2023-04-05 00:00:00+00:00,395.5629577636719,0.0,0.0,-0.0,0.952719349230448
2023-04-06 00:00:00+00:00,397.10601806640625,1.0,1.0,0.0029008856508880854,0.9554830790542947
2023-04-10 00:00:00+00:00,397.5135498046875,0.0,0.0,-0.0010000000474974513,0.9545275959752405
2023-04-11 00:00:00+00:00,397.620361328125,0.0,0.0,0.0,0.9545275959752405
2023-04-12 00:00:00+00:00,395.9996643066406,1.0,1.0,-0.005076004192233086,0.9496824100529273
2023-04-13 00:00:00+00:00,401.2595520019531,1.0,1.0,0.013282537460327148,0.9622966022398691
2023-04-14 00:00:00+00:00,400.2794189453125,1.0,1.0,-0.002442657947540283,0.9599460407965169
2023-04-17 00:00:00+00:00,401.7156677246094,1.0,1.0,0.003588080406188965,0.9633904043764976
2023-04-18 00:00:00+00:00,401.97772216796875,1.0,1.0,0.000652313232421875,0.9640188366852607
2023-04-19 00:00:00+00:00,401.9097900390625,1.0,1.0,-0.00016897916793823242,0.9638559375843608
2023-04-20 00:00:00+00:00,399.716552734375,1.0,1.0,-0.005457043647766113,0.9585961336628045
2023-04-21 00:00:00+00:00,400.027099609375,0.0,0.0,-0.0010000000474974513,0.9576375375291417
2023-04-24 00:00:00+00:00,400.4443664550781,0.0,0.0,0.0,0.9576375375291417
2023-04-25 00:00:00+00:00,394.0877990722656,1.0,1.0,-0.016873789951205254,0.9414785630284546
2023-04-26 00:00:00+00:00,392.41864013671875,1.0,1.0,-0.004235506057739258,0.9374909248715159
2023-04-27 00:00:00+00:00,400.23089599609375,1.0,1.0,0.01990795135498047,0.9561544485995936
2023-04-28 00:00:00+00:00,403.64691162109375,1.0,1.0,0.008535146713256836,0.9643153670989244
2023-05-01 00:00:00+00:00,403.2393493652344,1.0,1.0,-0.0010097026824951172,0.9633416952859933
2023-05-02 00:00:00+00:00,398.707275390625,1.0,1.0,-0.011239171028137207,0.9525145332141384
2023-05-03 00:00:00+00:00,395.9705505371094,1.0,1.0,-0.006864011287689209,0.9459764627064685
2023-05-04 00:00:00+00:00,393.1658935546875,0.0,0.0,-0.0010000000474974513,0.9450304862437621
2023-05-05 00:00:00+00:00,400.4443664550781,0.0,0.0,0.0,0.9450304862437621
2023-05-08 00:00:00+00:00,400.5511474609375,0.0,0.0,0.0,0.9450304862437621
2023-05-09 00:00:00+00:00,398.7945556640625,1.0,1.0,-0.005385411903262138,0.9399411079691019
2023-05-10 00:00:00+00:00,400.65789794921875,1.0,1.0,0.004672408103942871,0.9443328964192058
2023-05-11 00:00:00+00:00,399.9591064453125,1.0,1.0,-0.001744091510772705,0.9426858934312177
2023-05-12 00:00:00+00:00,399.4350891113281,1.0,1.0,-0.0013101696968078613,0.9414508149400358
2023-05-15 00:00:00+00:00,400.81317138671875,0.0,0.0,-0.0010000000474974513,0.9405093641250958
2023-05-16 00:00:00+00:00,398.1346740722656,1.0,1.0,-0.0076826345175504684,0.9332837745743504
2023-05-17 00:00:00+00:00,402.9676208496094,0.0,0.0,-0.0010000000474974513,0.932350490799776
2023-05-18 00:00:00+00:00,406.8494873046875,1.0,1.0,0.008633183315396309,0.9403996436538745
2023-05-19 00:00:00+00:00,406.2574768066406,0.0,0.0,-0.0010000000474974513,0.9394592440102206
2023-05-22 00:00:00+00:00,406.4224548339844,1.0,1.0,-0.0005938539397902787,0.938901342426831
2023-05-23 00:00:00+00:00,401.8612365722656,1.0,1.0,-0.01122283935546875,0.9283642034901407
2023-05-24 00:00:00+00:00,398.9498596191406,1.0,1.0,-0.007244706153869629,0.9216384776320834
2023-05-25 00:00:00+00:00,402.40472412109375,1.0,1.0,0.008659839630126953,0.9296197190453316
2023-05-26 00:00:00+00:00,407.6161804199219,1.0,1.0,0.012950778007507324,0.941659017658089
2023-05-30 00:00:00+00:00,407.7713928222656,1.0,1.0,0.0003807544708251953,0.9420175585390552
2023-05-31 00:00:00+00:00,405.5102233886719,1.0,1.0,-0.005545198917388916,0.9367938837932831
2023-06-01 00:00:00+00:00,409.36297607421875,1.0,1.0,0.009500980377197266,0.9456943441006815
2023-06-02 00:00:00+00:00,415.2828674316406,0.0,0.0,-0.0010000000474974513,0.9447486497565809
2023-06-05 00:00:00+00:00,414.487060546875,1.0,1.0,-0.002916289260610938,0.941993489350209
2023-06-06 00:00:00+00:00,415.3896484375,1.0,1.0,0.002177596092224121,0.9440447706915186
2023-06-07 00:00:00+00:00,413.9533386230469,1.0,1.0,-0.0034577250480651855,0.9407805234414036
2023-06-08 00:00:00+00:00,416.4570617675781,1.0,1.0,0.006048321723937988,0.946470666718792
2023-06-09 00:00:00+00:00,417.2043762207031,0.0,0.0,-0.0010000000474974513,0.9455241960520732
2023-06-12 00:00:00+00:00,420.9891662597656,1.0,1.0,0.00807182677090168,0.9531563037252851
2023-06-13 00:00:00+00:00,423.7647705078125,1.0,1.0,0.006593108177185059,0.9594405663455118
2023-06-14 00:00:00+00:00,424.2693786621094,1.0,1.0,0.001190781593322754,0.9605830505118031
2023-06-15 00:00:00+00:00,429.5293273925781,1.0,1.0,0.0123976469039917,0.9724920199940077
2023-06-16 00:00:00+00:00,428.0662841796875,1.0,1.0,-0.0034061670303344727,0.9691795497382407
2023-06-20 00:00:00+00:00,425.8453674316406,1.0,1.0,-0.0051882266998291016,0.9641512265213604
2023-06-21 00:00:00+00:00,423.6634521484375,1.0,1.0,-0.005123734474182129,0.959211171643708
2023-06-22 00:00:00+00:00,425.19281005859375,1.0,1.0,0.003609895706176758,0.9626738239335414
2023-06-23 00:00:00+00:00,421.978271484375,0.0,0.0,-0.0010000000474974513,0.9617111501096078
2023-06-26 00:00:00+00:00,420.25421142578125,0.0,0.0,-0.0,0.9617111501096078
2023-06-27 00:00:00+00:00,424.861572265625,1.0,1.0,0.009963320568203926,0.9712929867498028
2023-06-28 00:00:00+00:00,425.07586669921875,1.0,1.0,0.0005043745040893555,0.9717828821683202
2023-06-29 00:00:00+00:00,426.75128173828125,1.0,1.0,0.0039414167404174805,0.9756130834881496
2023-06-30 00:00:00+00:00,431.7872314453125,1.0,1.0,0.011800646781921387,0.9871259488822144
2023-07-03 00:00:00+00:00,432.2840270996094,1.0,1.0,0.0011506080627441406,0.9882617439579422
2023-07-05 00:00:00+00:00,431.64111328125,0.0,0.0,-0.0010000000474974513,0.9872734822139843
2023-07-06 00:00:00+00:00,428.2610778808594,0.0,0.0,-0.0,0.9872734822139843
2023-07-07 00:00:00+00:00,427.17987060546875,1.0,1.0,-0.00352467386983335,0.9837936651008045
2023-07-10 00:00:00+00:00,428.2610778808594,0.0,0.0,-0.0010000000474974513,0.9828098714357036
2023-07-11 00:00:00+00:00,430.9884948730469,1.0,1.0,0.005368636921048164,0.9880862209589591
2023-07-12 00:00:00+00:00,434.4562072753906,1.0,1.0,0.00804591178894043,0.9960362755326624
2023-07-13 00:00:00+00:00,437.9044189453125,1.0,1.0,0.007936835289001465,1.0039416513934356
2023-07-14 00:00:00+00:00,437.63165283203125,0.0,0.0,-0.0010000000474974513,1.0029377097420422
2023-07-17 00:00:00+00:00,439.1512451171875,1.0,1.0,0.0024723282549530268,1.005417300910675
2023-07-18 00:00:00+00:00,442.4143981933594,1.0,1.0,0.007430553436279297,1.0128881078908516
2023-07-19 00:00:00+00:00,443.3982238769531,0.0,0.0,-0.0010000000474974513,1.0118752197829608
2023-07-20 00:00:00+00:00,440.4564514160156,1.0,1.0,-0.007634593173861504,1.0041499643030656
2023-07-21 00:00:00+00:00,440.4564514160156,0.0,0.0,-0.0010000000474974513,1.0031458143387626
2023-07-24 00:00:00+00:00,442.4241638183594,1.0,1.0,0.0034674874041229486,1.0066242097453464
2023-07-25 00:00:00+00:00,443.6319885253906,0.0,0.0,-0.0010000000474974513,1.005617585535601
2023-07-26 00:00:00+00:00,443.7001953125,1.0,1.0,-0.0008462200057692826,1.0047666118057972
2023-07-27 00:00:00+00:00,440.7584228515625,1.0,1.0,-0.006630063056945801,0.9981049458120109
2023-07-28 00:00:00+00:00,445.0736083984375,1.0,1.0,0.009790420532226562,1.0078768129668056
2023-07-31 00:00:00+00:00,445.9210510253906,1.0,1.0,0.0019040107727050781,1.0097958212762541
2023-08-01 00:00:00+00:00,444.64501953125,1.0,1.0,-0.0028615593910217285,1.0069062305608665
2023-08-02 00:00:00+00:00,438.4596862792969,1.0,1.0,-0.01391071081161499,0.9928994491731209
2023-08-03 00:00:00+00:00,437.2030334472656,0.0,0.0,-0.0010000000474974513,0.9919065497239478
2023-08-04 00:00:00+00:00,435.2257385253906,1.0,1.0,-0.005522621795535088,0.9864286251558945
2023-08-07 00:00:00+00:00,439.02459716796875,0.0,0.0,-0.0010000000474974513,0.9854421965307386
2023-08-08 00:00:00+00:00,437.11541748046875,1.0,1.0,-0.005348695442080498,0.9801713665072475
2023-08-09 00:00:00+00:00,434.1932373046875,1.0,1.0,-0.006685137748718262,0.9736187859047971
2023-08-10 00:00:00+00:00,434.34906005859375,1.0,1.0,0.00035881996154785156,0.9739681397601178
2023-08-11 00:00:00+00:00,434.0957946777344,1.0,1.0,-0.0005831122398376465,0.9734002070166117
2023-08-14 00:00:00+00:00,436.4919738769531,1.0,1.0,0.005519986152648926,0.978773362680329
2023-08-15 00:00:00+00:00,431.4073181152344,1.0,1.0,-0.011648893356323242,0.967371736158456
2023-08-16 00:00:00+00:00,428.24163818359375,1.0,1.0,-0.007338047027587891,0.9602731168653659
2023-08-17 00:00:00+00:00,424.9784851074219,0.0,0.0,-0.0010000000474974513,0.9593128437485005
2023-08-18 00:00:00+00:00,425.18304443359375,0.0,0.0,0.0,0.9593128437485005
2023-08-21 00:00:00+00:00,427.94940185546875,1.0,1.0,0.005506323650479317,0.9645951309054851
2023-08-22 00:00:00+00:00,426.79022216796875,0.0,0.0,-0.0010000000474974513,0.9636305357745796
2023-08-23 00:00:00+00:00,431.543701171875,1.0,1.0,0.010137723758816719,0.9733995561097742
2023-08-24 00:00:00+00:00,425.5628967285156,1.0,1.0,-0.013859093189239502,0.9599091209512846
2023-08-25 00:00:00+00:00,428.5630187988281,1.0,1.0,0.0070497989654541016,0.9666762872790968
2023-08-28 00:00:00+00:00,431.2807312011719,0.0,0.0,-0.0010000000474974513,0.9657096109918177
2023-08-29 00:00:00+00:00,437.5147705078125,1.0,1.0,0.013454722240567207,0.9787029657310511
2023-08-30 00:00:00+00:00,439.31683349609375,1.0,1.0,0.004118919372558594,0.9827341643365812
2023-08-31 00:00:00+00:00,438.6739501953125,0.0,0.0,-0.0010000000474974513,0.9817514301722446
2023-09-01 00:00:00+00:00,439.4921569824219,1.0,1.0,0.000865148555021733,0.9826007909929341
2023-09-05 00:00:00+00:00,437.59271240234375,0.0,0.0,-0.0010000000474974513,0.9816181902019412
2023-09-06 00:00:00+00:00,434.6509704589844,1.0,1.0,-0.00772256962954998,0.9740375755393736
